T28_250429_lick_Video.mp4,4.7359,6.560133333,8.928,10.75191667,12.36808333,15.08811667,17.072,18.97613333,21.13621667,22.57591667,23.56795,24.64,27.47201667,28.73591667,31.19996667,32.92805,35.27995,37.48801667,39.2959,45.23193333,47.13586667,49.19993333,51.34393333,53.29593333,55.77608333,57.504,59.50415,61.52,63.34401667,66.39986667,67.80795,69.99991667,71.64805,73.71188333,76.09601667,77.88798333,80.08005,82.36793333,84.57595,86.00006667,88.67205,90.3999,91.55183333,92.46393333,94.81588333,97.07218333,98.39998333,100.5119,102.656,105.0240167,106.6400667,108.6559167,110.7839333,112.94405,114.92785,117.3278667,118.8318667,121.2641167,123.66395,125.1360167,127.0401333,133.2797667,135.3279,136.6078333,137.4239167,139.6960833,141.8558,142.4640833,144.19185,145.6480833,151.8557833,153.6158667,154.38405,156.1600333,157.0080333,158.2238667,160.5918333,161.9518333,162.912,164.1919333,166.7199,168.6878167,170.17595,174.15995,180.0158333,182.5438833,185.16805,186.9277333,189.1842333,216.6560833,218.2398333
T29_250429_lick_Video.mp4,5.568233333,14.91223333,16.0642,37.72801667,41.79203333,58.83198333,61.69595,65.7442,69.07205,72.68788333,78.84796667,81.99986667,128.4478333,140.8319833,153.1198667,173.4878,184.4798667,188.9918333
T30_250429_lick_Video.mp4,25.7598,47.75975,49.71175,90.46376667,93.26368333,103.2156667,117.0238167,122.01575,124.0798,127.1678,129.8397333,133.13565,136.3356333,251.3116,252.5276167,253.4716
T31_250429_lick_Video.mp4
T33_250429_lick_Video.mp4,0.560083333,2.128266667,4.912183333,7.376133333,8.976083333,9.9521,11.07201667,22.68821667,24.12823333,25.72796667,26.91235,30.16006667,36.75205,37.52016667,39.77611667,40.89631667,42.5121,48.59216667,51.77603333,52.992,56.41605,59.04006667,65.61605,67.43996667,69.632,70.22395,71.08821667,98.99213333,109.7283667,115.3280167,124.5118833,128.4479333,132.79995,145.1518833,156.7199333,162.7200333,175.12005,186.3039333,206.27185,209.43985,210.1598667,221.2798,232.3997833,240.6238
T34_250429_lick_Video.mp4,2.335966667,3.919983333,10.01601667,10.86406667,15.8881,24.96,31.15206667,32.43203333,43.34386667,64.75186667,75.96785,78.19193333,79.96788333,80.94391667,86.46381667,87.50391667,95.87188333,180.4159667,181.50385,182.4639667,185.2958,191.5680333,195.1197667,203.58395,205.8557333
T35_250429_lick_Video.mp4,23.48776667,32.95981667,44.23973333,59.67978333,64.39985,69.23171667,77.47183333,81.42366667,85.63166667,87.90368333,98.7519,101.8396833,106.4795833,113.2797,121.0077,128.3997167,137.6955833,153.6316167,208.5596333,210.70355,223.4078333,225.4078333,228.0959167,237.6155667
T36_250429_lick_Video.mp4,5.936,10.2561,14.65615,16.54415,22.54398333,26.73648333,31.2,35.088,37.1522,40.89628333,43.08813333,46.9761,49.63206667,51.40805,58.04815,67.92006667,73.88853333,80.27198333,82.3681,86.41615,89.2001,90.36803333,92.59211667,98.44821667,104.11205,109.2800167,114.62415,125.4559333,129.2959833,131.5362333,139.5680167,149.3760667,150.39985,167.4719667,170.3999833,188.4479333
T37_250429_lick_Video.mp4,4.447933333,5.583966667,8.143866667,10.43188333,14.48008333,15.2963,22.97598333,24.14391667,29.23216667,32.94383333,34.68786667,39.1201,51.02385,53.9838,65.79191667,79.96776667,83.69601667,88.92775,99.98381667,102.6082833,104.6238,110.46375,112.2557833,115.26385,120.2557333,124.2878833,132.7838,134.4479667,149.2798667,151.7603,169.0558,170.3682333,177.9838,180.2081333
T38_250429_lick_Video.mp4,13.48791667,19.67993333,25.64791667,27.45595,32.0638,35.728,53.85585,55.43981667,60.4318,68.48011667,75.11976667,79.24791667,83.69575,87.31181667,97.24795,103.71175,112.0797,115.7279667,118.2080833,120.2877333,134.6559333,141.4077333,146.70375,167.3438167,175.03985,179.0238833,179.9197,181.3599833,185.7757,219.0237
T51_250429_lick_Video.mp4,1.808033333,2.736083333,6.960083333,8.528316667,10.72003333,12.19193333,14.56026667,16.88005,18.75231667,20.56021667,25.18411667,26.92793333,28.59201667,31.088,33.48805,34.75201667,37.52006667,39.39206667,41.6482,43.664,45.05613333,47.66418333,49.392,53.88811667,58.04793333,60.23996667,61.47205,66.19208333,68.20795,70.01595,72.51198333,76.5759,80.63986667,82.17605,84.25591667,88.70393333,89.9999,93.04001667,94.56013333,96.4799,98.27195,100.5759167,105.1522667,107.2801,108.7679167,115.2319,119.4239,121.0879,123.3919167,125.5198167,127.1039833,131.82405,135.6800667,139.5198333,141.9200667,144.1439667,148.3519833,150.35195,152.3039,154.46385,156.4320833,158.7517833,159.7759,162.3519667,164.6879167,165.9198667,170.3518167,171.9198,176.8479167,182.8798333,187.1037833,188.62385,201.7758167,210.9118667,218.8477667,222.0477833,227.1518667,227.7757667,233.6477167,236.0958167,238.5600167,247.3598167,254.0317
