Times,Lick_Signal,Stim_Signal
0.0,0,0
0.01601666666666667,0,0
0.03196666666666667,0,0
0.04805,0,0
0.06405000000000001,0,0
0.08003333333333333,0,0
0.09601666666666667,0,0
0.11220000000000001,0,0
0.12798333333333334,0,0
0.14401666666666668,0,0
0.16003333333333333,0,0
0.17603333333333335,0,0
0.19203333333333333,0,0
0.20811666666666667,0,0
0.22406666666666666,0,0
0.24008333333333334,0,0
0.25606666666666666,0,0
0.27205,0,0
0.2881,0,0
0.30405,0,0
0.32,0,0
0.3360166666666667,0,0
0.3521333333333333,0,0
0.3680666666666667,0,0
0.3841,0,0
0.40003333333333335,0,0
0.41608333333333336,0,0
0.4320833333333334,0,0
0.44806666666666667,0,0
0.46405,0,0
0.4960333333333334,0,0
0.5120333333333333,0,0
0.5282166666666667,0,0
0.54405,0,0
0.5600333333333334,0,0
0.5760333333333334,0,0
0.5920000000000001,0,0
0.6080166666666666,0,0
0.624,0,0
0.6400166666666667,0,0
0.656,0,0
0.6719666666666667,0,0
0.6881333333333334,0,0
0.7040500000000001,0,0
0.7200166666666667,0,0
0.736,0,0
0.75205,0,0
0.7681333333333333,0,0
0.7840666666666667,0,0
0.8000333333333334,0,0
0.8160166666666667,0,0
0.8320000000000001,0,0
0.8479833333333334,0,0
0.8640166666666667,0,0
0.8800166666666667,0,0
0.896,0,0
0.9120666666666667,0,0
0.9280166666666667,0,0
0.9440500000000001,0,0
0.9600166666666667,0,0
0.9760500000000001,0,0
0.9920500000000001,0,0
1.0080666666666667,0,0
1.0240833333333335,0,0
1.0400666666666667,0,0
1.0560166666666668,0,0
1.07205,0,0
1.0881666666666667,0,0
1.1040666666666668,0,0
1.1201166666666666,0,0
1.1519666666666668,0,0
1.1681166666666667,0,0
1.1840833333333334,0,0
1.2000666666666666,0,0
1.216,0,0
1.2320166666666668,0,0
1.2479833333333334,0,0
1.2640833333333334,0,0
1.2800166666666668,0,0
1.2959666666666667,0,0
1.3120500000000002,0,0
1.3279833333333333,0,0
1.3439833333333333,0,0
1.3600666666666668,0,0
1.37605,0,0
1.3921166666666667,0,0
1.4080666666666668,0,0
1.4241166666666667,0,0
1.4400000000000002,0,0
1.4560166666666667,0,0
1.4719833333333334,0,0
1.488016666666667,0,0
1.5042833333333332,0,0
1.5200666666666667,0,0
1.5359833333333335,0,0
1.5520333333333334,0,0
1.5680666666666665,0,0
1.5841,0,0
1.6000166666666666,0,0
1.61605,0,0
1.6320833333333333,0,0
1.6480333333333335,0,0
1.6642166666666667,0,0
1.6800333333333335,0,0
1.6960833333333334,0,0
1.7120666666666668,0,0
1.7280833333333334,0,0
1.7441,0,0
1.76015,0,0
1.7760333333333334,0,0
1.7921,0,0
1.8240166666666668,0,0
1.8400666666666667,0,0
1.8560500000000002,0,0
1.8720166666666667,0,0
1.8879666666666668,0,0
1.9040333333333335,0,0
1.9200000000000002,0,0
1.9359833333333334,0,0
1.9520333333333335,0,0
1.9679666666666669,0,0
1.98405,0,0
2.0000333333333336,0,0
2.0160333333333336,0,0
2.032016666666667,0,0
2.047966666666667,0,0
2.0640333333333336,0,0
2.0800333333333336,0,0
2.0960666666666667,0,0
2.11205,0,0
2.128,0,0
2.1440333333333332,0,0
2.1600333333333332,0,0
2.1760333333333333,0,0
2.19205,0,0
2.208,0,0
2.2241,0,0
2.24005,0,0
2.256066666666667,0,0
2.2719833333333335,0,0
2.2880333333333334,0,0
2.30405,0,0
2.32005,0,0
2.33605,0,0
2.3520166666666666,0,0
2.3680333333333334,0,0
2.384066666666667,0,0
2.4000500000000002,0,0
2.4160333333333335,0,0
2.4320500000000003,0,0
2.4479833333333336,0,0
2.479916666666667,0,0
2.4960166666666668,0,0
2.5120333333333336,0,0
2.5280333333333336,0,0
2.5440833333333335,0,0
2.5600666666666667,0,0
2.5760499999999995,0,0
2.59205,0,0
2.607966666666667,0,0
2.624016666666667,0,0
2.6400333333333337,0,0
2.65605,0,0
2.672066666666667,0,0
2.6880833333333336,0,0
2.704066666666667,0,0
2.7201166666666667,0,0
2.7360333333333333,0,0
2.7520833333333337,0,0
2.768066666666667,0,0
2.7841500000000003,0,0
2.8001333333333336,0,0
2.816116666666667,0,0
2.8321333333333336,0,0
2.8482166666666666,0,0
2.8641,0,0
2.8801333333333337,0,0
2.896166666666667,0,0
2.91215,0,0
2.9280333333333335,0,0
2.9440666666666666,0,0
2.9601333333333333,0,0
2.9760500000000003,0,0
2.9920500000000003,0,0
3.0080500000000003,0,0
3.0240833333333335,0,0
3.0400666666666667,0,0
3.0560666666666667,0,0
3.07215,0,0
3.088166666666667,0,0
3.104166666666667,0,0
3.12015,0,0
3.1521000000000003,0,0
3.1681833333333334,0,0
3.1839666666666666,0,0
3.20005,0,0
3.2161,0,0
3.2321,0,0
3.2481,0,0
3.2641,0,0
3.28005,0,0
3.2960333333333334,0,0
3.312066666666667,0,0
3.3281333333333336,0,0
3.3441333333333336,0,0
3.3601,0,0
3.376116666666667,0,0
3.3921,0,0
3.40815,0,0
3.4240833333333334,0,0
3.440066666666667,0,0
3.456,0,0
3.4721333333333333,0,0
3.488116666666667,0,0
3.5041333333333333,0,0
3.5200666666666667,0,0
3.5361000000000002,0,0
3.5520666666666667,0,0
3.568166666666667,0,0
3.58415,0,0
3.6,0,1
3.6161166666666666,0,0
3.63205,0,0
3.6481500000000002,0,1
3.6640333333333337,0,0
3.6800333333333337,0,0
3.6959833333333334,0,1
3.7120333333333333,0,0
3.7280833333333336,0,0
3.74405,0,1
3.760016666666667,0,0
3.776066666666667,0,0
3.79205,0,1
3.8240000000000003,0,0
3.8399833333333335,0,0
3.856016666666666,0,1
3.871966666666667,0,0
3.888066666666667,0,0
3.903966666666667,0,1
3.9200333333333335,0,0
3.935966666666667,0,0
3.951966666666667,0,1
3.9682166666666667,0,0
3.9840166666666668,0,0
4.0,0,1
4.016066666666667,0,0
4.032,0,0
4.04825,0,1
4.064016666666667,1,0
4.080116666666667,1,0
4.096150000000001,1,1
4.112,1,1
4.128183333333333,1,0
4.144166666666667,1,0
4.160066666666667,1,1
4.175983333333334,1,0
4.191983333333334,1,0
4.2081333333333335,1,1
4.224183333333333,0,0
4.240216666666667,0,0
4.25675,1,1
4.272083333333334,1,0
4.288516666666667,1,0
4.3041833333333335,1,1
4.320083333333334,1,0
4.336,1,0
4.352016666666667,1,1
4.3682,0,0
4.384016666666667,0,0
4.400133333333335,0,1
4.4162,0,0
4.432033333333334,1,0
