Times,Lick_Signal,Stim_Signal
0.0,0,0
0.01601666666666667,0,0
0.03203333333333334,0,0
0.048016666666666666,0,0
0.06403333333333333,0,0
0.08005000000000001,0,0
0.09601666666666667,0,0
0.11201666666666667,0,0
0.12810000000000002,0,0
0.14401666666666668,0,0
0.16001666666666667,0,0
0.17601666666666668,0,0
0.19206666666666666,0,0
0.20811666666666667,0,0
0.22406666666666666,0,0
0.24003333333333335,0,0
0.25610000000000005,0,0
0.27205,0,0
0.28813333333333335,0,0
0.30405,0,0
0.32006666666666667,0,0
0.3519666666666667,0,0
0.36795,0,0
0.38403333333333334,0,0
0.39993333333333336,0,0
0.41595000000000004,0,0
0.432,0,0
0.44798333333333334,0,0
0.46398333333333336,0,0
0.4799833333333334,0,0
0.49598333333333333,0,0
0.5120333333333333,0,0
0.528,0,0
0.544,0,0
0.56,0,0
0.5760000000000001,0,0
0.5920833333333334,0,0
0.60805,0,0
0.62405,0,0
0.64,0,0
0.656,0,0
0.672,0,0
0.6880166666666667,0,0
0.7040166666666667,0,0
0.7200333333333334,0,0
0.7360333333333333,0,0
0.7520333333333333,0,0
0.7680499999999999,0,0
0.7840333333333332,0,0
0.8001333333333334,0,0
0.8160333333333334,0,0
0.8320166666666667,0,0
0.8481833333333334,0,0
0.8640666666666668,0,0
0.8800833333333333,0,0
0.89615,0,0
0.9120833333333334,0,0
0.92815,0,0
0.94415,0,0
0.9600666666666667,0,0
0.9761500000000001,0,0
0.9921833333333334,0,0
1.0239333333333334,0,0
1.0400166666666668,0,0
1.05595,0,0
1.0719666666666667,0,0
1.0879666666666667,0,0
1.1039833333333333,0,0
1.1199666666666668,0,0
1.13595,0,0
1.1519666666666668,0,0
1.1679833333333334,0,0
1.1840000000000002,0,0
1.2,0,0
1.216,0,0
1.2320166666666668,0,0
1.2479833333333334,0,0
1.264,0,0
1.2799833333333335,0,0
1.2960166666666668,0,0
1.3120166666666668,0,0
1.3280166666666666,0,0
1.3440166666666666,0,0
1.36005,0,0
1.3760166666666667,0,0
1.3920166666666667,0,0
1.4080000000000001,0,0
1.4241333333333335,0,0
1.4400833333333334,0,0
1.45615,0,0
1.4720666666666666,0,0
1.4880333333333333,0,0
1.5040666666666667,0,0
1.5200333333333333,0,0
1.5360666666666667,0,0
1.5521166666666668,0,0
1.5680333333333334,0,0
1.5840833333333335,0,0
1.6000333333333336,0,0
1.61605,0,0
1.6320666666666668,0,0
1.6480333333333335,0,0
1.6799333333333335,0,0
1.69595,0,0
1.7120000000000002,0,0
1.7279333333333333,0,0
1.7439833333333334,0,0
1.7599500000000001,0,0
1.7759833333333335,0,0
1.7919666666666667,0,0
1.8080166666666668,0,0
1.8240333333333334,0,0
1.84,0,0
1.8559666666666668,0,0
1.8719666666666668,0,0
1.8880000000000001,0,0
1.9040166666666667,0,0
1.9200666666666668,0,0
1.9360166666666667,0,0
1.9520000000000002,0,0
1.9680333333333335,0,0
1.9840833333333334,0,0
2.0000833333333334,0,0
2.0161000000000002,0,0
2.0320666666666667,0,0
2.0480333333333336,0,0
2.0640333333333336,0,0
2.0800666666666667,0,0
2.0961166666666666,0,0
2.11205,0,0
2.12805,0,0
2.1440833333333336,0,0
2.1601,0,0
2.17605,0,0
2.192016666666667,0,0
2.2080833333333336,0,0
2.2241333333333335,0,0
2.2401333333333335,0,0
2.25605,0,0
2.2720333333333333,0,0
2.28815,0,0
2.3040833333333337,0,0
2.3359666666666667,0,0
2.35195,0,0
2.36795,0,0
2.384,0,0
2.39995,0,0
2.4159499999999996,0,0
2.4319833333333336,0,0
2.44795,0,0
2.4640166666666667,0,0
2.48,0,0
2.496,0,0
2.512,0,0
2.528,0,0
2.544016666666667,0,0
2.56,0,0
2.576016666666667,0,0
2.5920333333333336,0,0
2.6080666666666668,0,0
2.62405,0,0
2.6400333333333337,0,0
2.656066666666667,0,0
2.672066666666667,0,0
2.68805,0,0
2.704,0,0
2.7200333333333333,0,0
2.73605,0,0
2.7520333333333333,0,0
2.7680333333333333,0,0
2.78405,0,0
2.8000333333333334,0,0
2.8160333333333334,0,0
2.832066666666667,0,0
2.8481,0,0
2.8640833333333333,0,0
2.880066666666667,0,0
2.8960333333333335,0,0
2.9120833333333334,0,0
2.9280666666666666,0,0
2.9441333333333333,0,0
2.9600833333333334,0,0
2.9919333333333333,0,0
3.0079333333333333,0,0
3.023966666666667,0,0
3.0399833333333333,0,0
3.05595,0,0
3.071966666666667,0,0
3.0880333333333336,0,0
3.10395,0,0
3.12,0,0
3.136016666666667,0,0
3.152,0,0
3.1681166666666667,0,0
3.1839833333333334,0,0
3.1999833333333334,0,0
3.216,0,0
3.2320333333333333,0,0
3.2481333333333335,0,0
3.2641,0,0
3.280016666666667,0,0
3.29605,0,0
3.312066666666667,0,0
3.3280333333333334,0,0
3.3440333333333334,0,0
3.3600333333333334,0,0
3.3760333333333334,0,0
3.3921,0,0
3.4081,0,0
3.4240833333333334,0,0
3.4400166666666667,0,0
3.4560666666666666,0,0
3.472033333333333,0,0
3.4882166666666667,0,0
3.504116666666667,0,0
3.5200666666666667,0,0
3.5361000000000002,0,0
3.5520666666666667,0,0
3.5680833333333335,0,0
3.5841333333333334,0,0
3.6001833333333333,0,0
3.616166666666667,0,0
3.6320833333333336,0,0
3.663966666666667,0,0
3.679966666666667,0,0
3.6960333333333337,0,0
3.7119500000000003,0,0
3.7279666666666667,0,0
3.7439500000000003,0,0
3.7599500000000003,0,0
3.77605,0,0
3.7921333333333336,0,0
3.8079500000000004,0,0
3.8240000000000003,0,0
3.8400000000000003,0,0
3.85605,0,0
3.8720333333333334,0,0
3.8880166666666667,0,0
3.9040333333333335,0,0
3.9200166666666667,0,0
3.9360000000000004,0,0
3.9521333333333337,0,0
3.9680166666666667,0,0
3.9841,0,0
4.000016666666667,0,0
4.016066666666667,0,0
4.03205,0,0
4.0480833333333335,0,0
4.064033333333334,0,0
4.080066666666667,0,0
4.09605,0,0
4.112066666666667,0,0
4.12805,0,0
4.144066666666667,0,0
4.160033333333334,0,0
4.1761,0,0
4.192066666666667,0,0
4.208083333333334,0,1
4.2241333333333335,0,1
4.24015,0,0
4.256083333333334,0,0
4.2721,0,1
4.304016666666667,0,0
4.31995,0,0
4.33595,0,1
4.351983333333334,0,0
4.368033333333334,0,0
4.3841,0,1
4.400016666666667,0,0
4.416016666666667,0,0
4.432,0,1
4.447983333333333,0,0
4.463966666666667,0,0
4.479983333333333,0,1
4.495966666666667,0,0
