Times,Lick_Signal,Stim_Signal
0.0,0,0
0.016033333333333333,0,0
0.03208333333333333,0,0
0.04805,0,0
0.0641,0,0
0.08001666666666667,0,0
0.0961,0,0
0.11211666666666667,0,0
0.12805000000000002,0,0
0.14403333333333335,0,0
0.16011666666666668,0,0
0.17613333333333334,0,0
0.19215000000000002,0,0
0.20813333333333334,0,0
0.22418333333333335,0,0
0.24008333333333334,0,0
0.25611666666666666,0,0
0.2721166666666667,0,0
0.28808333333333336,0,0
0.30408333333333337,0,0
0.32006666666666667,0,0
0.3360666666666667,0,0
0.3521166666666667,0,0
0.36810000000000004,0,0
0.38408333333333333,0,0
0.4001166666666667,0,0
0.41618333333333335,0,0
0.4322166666666667,0,0
0.4639666666666667,1,0
0.4641,1,0
0.49598333333333333,1,0
0.5119833333333333,1,0
0.5280833333333333,1,0
0.5440666666666667,1,0
0.5600833333333334,0,0
0.5760500000000001,0,0
0.5920333333333334,0,0
0.608,0,0
0.624,0,0
0.6401,0,0
0.6560166666666667,0,0
0.6720333333333334,0,0
0.6880333333333334,0,0
0.7040666666666667,0,0
0.7200500000000001,0,0
0.7361000000000001,0,0
0.7522166666666668,0,0
0.7681166666666667,0,0
0.78415,0,0
0.8002166666666667,0,0
0.8162,0,0
0.8320333333333334,0,0
0.8480333333333334,0,0
0.8640666666666668,0,0
0.8801166666666667,0,0
0.8961333333333333,0,0
0.9121333333333334,0,0
0.92815,0,0
0.9443333333333334,0,0
0.9603,0,0
0.97635,0,0
0.9923333333333334,0,0
1.0083166666666667,0,0
1.02435,0,0
1.0401333333333334,0,0
1.0561,0,0
1.0721666666666667,0,0
1.0882,0,0
1.1042833333333333,0,0
1.1203,0,0
1.1520333333333335,0,0
1.1683833333333333,0,0
1.1840333333333335,0,0
1.20005,0,0
1.216,0,0
1.2320166666666668,0,0
1.2480666666666667,0,0
1.2640666666666667,0,0
1.2801,0,0
1.2960833333333335,0,0
1.3120833333333335,0,0
1.3281,0,0
1.3440833333333333,0,0
1.3601333333333334,0,0
1.3760333333333334,0,0
1.3920166666666667,0,0
1.4080666666666668,0,0
1.4241166666666667,0,0
1.4402166666666667,0,0
1.4562333333333335,0,0
1.4722333333333335,0,0
1.48825,0,0
1.5043,0,0
1.5202833333333334,0,0
1.5360333333333334,0,0
1.5521333333333334,0,0
1.5680500000000002,0,0
1.5841666666666667,0,0
1.6003166666666668,0,0
1.6163333333333334,0,0
1.6323333333333334,0,0
1.64835,0,0
1.66425,0,0
1.6802166666666667,0,0
1.6961666666666668,0,0
1.7121833333333334,0,0
1.7282666666666668,0,0
1.74435,0,0
1.7603166666666668,0,0
1.7765333333333335,0,0
1.7921,0,0
1.8240166666666668,0,0
1.8399833333333335,0,0
1.8560333333333334,0,0
1.8719666666666668,0,0
1.8880333333333335,0,0
1.9040166666666667,0,0
1.9199833333333334,0,0
1.9359833333333334,0,0
1.9520666666666668,0,0
1.9680666666666669,0,0
1.9840666666666669,0,0
2.0000166666666668,0,0
2.016016666666667,0,0
2.03205,1,0
2.0480333333333336,1,0
2.0641166666666666,1,0
2.0802333333333336,1,0
2.09615,1,0
2.1122333333333336,1,0
2.1282666666666668,1,0
2.1441833333333333,0,0
2.1602,0,0
2.176216666666667,0,0
2.192266666666667,0,0
2.2084,0,0
2.2242833333333336,0,0
2.2403000000000004,0,0
2.2563166666666667,0,0
2.2723333333333335,0,0
2.2881833333333335,0,0
2.3041333333333336,0,0
2.3201333333333336,0,0
2.3360833333333333,0,0
2.3521666666666663,0,0
2.3681333333333336,0,0
2.384316666666667,0,0
2.40035,0,0
2.4164166666666667,0,0
2.4324,0,0
2.448366666666667,0,0
2.48,0,0
2.4960333333333335,0,0
2.512,0,0
2.528016666666667,0,0
2.544016666666667,0,0
2.5600666666666667,0,0
2.5761000000000003,0,0
2.5921000000000003,0,0
2.6081166666666666,0,0
2.6241333333333334,0,0
2.64015,0,0
2.656166666666667,0,0
2.6721833333333334,0,0
2.6882333333333333,0,0
2.7041833333333334,0,0
2.7200333333333333,0,0
2.7360333333333333,0,0
2.752066666666667,0,0
2.768216666666667,0,0
2.7840333333333334,0,0
2.8001,0,0
2.8160833333333333,0,0
2.83205,0,0
2.848266666666667,0,0
2.8642166666666666,0,0
2.880116666666667,0,0
2.8963,0,0
2.91215,0,0
2.9282333333333335,0,0
2.9442833333333334,0,0
2.960316666666667,0,0
2.97635,0,0
2.992366666666667,0,0
