Times,Lick_Signal,Stim_Signal
0.0,0,0
0.016050000000000002,0,0
0.032,0,0
0.04808333333333334,0,0
0.06403333333333333,0,0
0.08001666666666667,0,0
0.09603333333333333,0,0
0.11203333333333333,0,0
0.12803333333333333,0,0
0.14405,0,0
0.16006666666666666,0,0
0.17603333333333335,0,0
0.19206666666666666,0,0
0.20805,0,0
0.22403333333333333,0,0
0.24006666666666668,0,0
0.25608333333333333,0,0
0.27205,0,0
0.30396666666666666,0,0
0.3042666666666667,0,0
0.33588333333333337,0,0
0.3521,0,0
0.36798333333333333,0,0
0.384,0,0
0.4,0,0
0.4161166666666667,0,0
0.4320333333333334,0,0
0.44803333333333334,0,0
0.464,0,0
0.4800166666666667,0,0
0.49598333333333333,0,0
0.5119833333333333,0,0
0.5279833333333334,0,0
0.5439833333333334,0,0
0.5599666666666667,0,0
0.5762833333333334,0,0
0.5920000000000001,0,0
0.60805,0,0
0.624,0,0
0.64,0,0
0.6561333333333333,0,0
0.6720333333333334,0,0
0.6880166666666667,0,0
0.7040333333333334,0,0
0.7200333333333334,0,0
0.7362500000000001,0,0
0.7520833333333333,0,0
0.7680166666666667,0,0
0.7841666666666667,0,0
0.8000666666666667,0,0
0.81615,0,0
0.8320333333333334,0,0
0.8481000000000001,0,0
0.8640833333333334,0,0
0.8801333333333333,0,0
0.89615,0,0
0.9121666666666667,0,0
0.9280833333333334,0,0
0.9441666666666667,0,0
0.9600500000000001,0,0
0.9761333333333334,0,0
1.0079500000000001,0,0
1.0239500000000001,0,0
1.0399333333333334,0,0
1.0561,0,0
1.0719666666666667,0,0
1.088,0,0
1.1039666666666668,0,0
1.1200333333333334,0,0
1.1359833333333333,0,0
1.1519666666666668,0,0
1.1680166666666667,0,0
1.1840000000000002,0,0
1.2000333333333333,0,0
1.2160833333333334,0,0
1.23205,0,0
1.2480833333333334,0,0
1.2640500000000001,0,0
1.28,0,0
1.2961500000000001,0,0
1.3121,0,0
1.3281333333333334,0,0
1.34405,0,0
1.36005,0,0
1.3761,0,0
1.3920166666666667,0,0
1.4080333333333335,0,0
1.4240333333333335,0,0
1.44005,0,0
1.4560666666666668,0,0
