Times,Lick_Signal,Stim_Signal
0.0,0,0
0.015783333333333333,0,0
0.03178333333333334,0,0
0.0478,0,0
0.06380000000000001,0,0
0.07981666666666667,0,0
0.09580000000000001,0,0
0.11181666666666668,0,0
0.12783333333333333,0,0
0.1438,0,0
0.1598,0,0
0.1758,0,0
0.19183333333333336,0,0
0.20785,0,0
0.22381666666666666,0,0
0.23985,0,0
0.25583333333333336,0,0
0.27185000000000004,0,0
0.28785000000000005,0,0
0.30385,0,0
0.31985,0,0
0.3359166666666667,0,0
0.35183333333333333,0,0
0.36783333333333335,0,0
0.3838833333333333,0,0
0.39990000000000003,0,0
0.41583333333333333,0,0
0.43185,0,0
0.44788333333333336,0,0
0.4638666666666667,0,0
0.49573333333333336,0,0
0.51175,0,0
0.52775,0,0
0.5437833333333334,0,0
0.5597666666666667,0,0
0.5757666666666666,0,0
0.5918,0,0
0.6077833333333333,0,0
0.6238666666666667,0,0
0.6398333333333334,0,0
0.6558166666666667,0,0
0.6719333333333334,0,0
0.6878166666666667,0,0
0.7039000000000001,0,0
0.7198333333333333,0,0
0.7358166666666667,0,0
0.75185,0,0
0.7678666666666667,0,0
0.7838166666666667,0,0
0.7998666666666667,0,0
0.8158333333333334,0,0
0.8320166666666667,0,0
0.84785,0,0
0.86385,0,0
0.8799,0,0
0.8958333333333334,0,0
0.9118666666666667,0,0
0.9279666666666667,0,0
0.9439166666666667,0,0
0.9598833333333334,0,0
0.9759666666666668,0,0
0.9919,0,0
1.0078500000000001,0,0
1.0238666666666667,0,0
1.0398833333333335,0,0
1.0558666666666667,0,0
1.07185,0,0
1.0879,0,0
1.1039166666666667,0,0
1.1357833333333334,0,0
1.1360000000000001,0,0
1.1678333333333333,0,0
1.1838166666666667,0,0
1.1997666666666666,0,0
1.2159,0,0
1.2318166666666668,0,0
1.2477666666666667,0,0
1.2638,0,0
1.2798166666666668,0,0
1.2959333333333334,0,0
1.3118166666666666,0,0
1.3278,0,0
1.3438,0,0
1.3598333333333334,0,0
1.3758666666666668,0,0
1.3918000000000001,0,0
1.4078000000000002,0,0
1.42385,0,0
1.4398666666666666,0,0
1.4558,0,0
1.4718166666666668,0,0
1.4878166666666668,0,0
1.5038166666666668,0,0
1.5198333333333331,0,0
1.5358500000000002,0,0
1.5518333333333334,0,0
1.56785,0,0
1.5838166666666667,0,0
1.5998333333333334,0,0
1.61585,0,0
1.6318333333333335,0,0
1.6479000000000001,0,0
1.6638666666666668,0,0
1.6799166666666667,0,0
1.6958666666666669,0,0
1.71185,0,0
1.7279166666666668,0,0
1.7439166666666668,0,0
1.7599166666666668,0,0
1.7917833333333335,0,0
1.7919166666666668,0,0
1.8237666666666668,0,0
1.8397333333333334,0,0
1.8557833333333333,0,0
1.8717833333333334,0,0
1.8878333333333335,0,0
1.9038166666666667,0,0
1.9198000000000002,0,0
1.9358166666666667,0,0
1.9517666666666666,0,0
1.9678,0,0
1.9838166666666668,0,0
1.9997666666666667,0,0
2.0158,0,0
2.031816666666667,0,0
2.047816666666667,0,0
2.0637833333333333,0,0
2.0798,0,0
2.0958666666666668,0,0
2.1117833333333333,0,0
2.127816666666667,0,0
2.143866666666667,0,0
2.1598333333333333,0,0
2.1758,0,0
2.19185,0,0
2.2078,0,0
2.2238,0,0
2.2398000000000002,0,0
2.2558000000000002,0,0
2.271916666666667,0,0
2.2878333333333334,0,0
2.3039333333333336,0,0
2.3199,0,0
2.3358833333333333,0,0
2.3518833333333333,0,0
2.3679333333333337,0,0
2.383966666666667,0,0
2.39995,0,0
2.4158666666666666,0,0
2.4319,0,0
2.4480833333333334,0,0
2.479766666666667,0,0
2.4957833333333332,0,0
2.511766666666667,0,0
2.5277833333333333,0,0
2.5437833333333333,0,0
2.55975,0,0
2.57585,0,0
2.5919,0,0
2.607766666666667,0,0
2.6237833333333334,0,0
2.6398,0,0
2.6559166666666667,0,0
2.6719333333333335,0,0
2.687816666666667,0,0
2.7038333333333333,0,0
2.719816666666667,0,0
2.73585,0,0
2.7518333333333334,0,0
2.76785,0,0
2.7838000000000003,0,0
2.7998833333333333,0,0
2.815866666666667,0,0
2.8320166666666666,0,0
2.8480333333333334,0,0
2.8638166666666667,0,0
2.8799,0,0
2.8958166666666667,0,0
2.9120333333333335,0,0
2.9278833333333334,0,0
2.9438333333333335,0,0
2.9599,0,0
2.9758500000000003,0,1
2.991966666666667,0,1
3.00815,0,0
3.02395,0,1
3.0400833333333335,0,1
3.0561166666666666,0,0
3.0720333333333336,0,1
3.0879166666666666,0,1
3.104016666666667,0,0
3.1200666666666668,0,1
3.1517333333333335,0,1
3.1677500000000003,0,0
3.1837500000000003,0,1
3.1998,0,1
3.2157500000000003,0,0
3.2318333333333333,0,1
3.2477833333333335,0,1
3.2638000000000003,0,0
3.27985,0,1
3.2958333333333334,0,1
3.3118000000000003,0,0
3.3280000000000003,0,1
3.3438166666666667,0,1
3.3598333333333334,0,0
3.3758333333333335,0,1
3.3918166666666667,0,1
3.4079,0,0
3.4238333333333335,0,0
3.4399833333333336,0,1
3.4558666666666666,0,0
3.4718500000000003,0,0
3.4878,0,1
3.503816666666667,0,0
3.5199000000000003,0,0
3.5358500000000004,0,1
3.5519333333333334,0,0
3.5678333333333336,0,0
3.5838333333333336,0,1
3.599966666666667,0,0
3.6159833333333333,0,0
3.6321000000000003,0,1
3.64785,0,0
3.6638333333333337,0,0
3.679866666666667,0,1
3.6959166666666663,0,1
3.7120833333333336,0,0
3.7279333333333335,0,1
3.744216666666667,0,1
3.76025,0,0
3.7762833333333337,0,1
3.8078000000000003,0,1
3.8238000000000003,0,0
3.83985,0,1
3.8558333333333334,0,1
3.8717833333333336,0,0
3.8878333333333335,0,1
3.9038333333333335,0,1
3.9198000000000004,0,0
3.936066666666667,0,1
3.9517833333333336,0,1
3.967766666666667,0,0
3.983816666666667,0,1
3.9998666666666667,0,1
4.015833333333333,0,0
4.031833333333333,0,0
