Times,Lick_Signal,Stim_Signal
0.0,0,0
0.01601666666666667,0,0
0.04786666666666667,0,0
0.06391666666666666,0,0
0.07991666666666666,0,0
0.09593333333333334,0,0
0.11198333333333334,0,0
0.128,0,0
0.14398333333333335,0,0
0.15996666666666667,0,0
0.17605,0,0
0.19191666666666668,0,0
0.20806666666666668,0,0
0.22391666666666668,0,0
0.24000000000000002,0,0
0.2559166666666667,0,0
0.2719666666666667,0,0
0.28795000000000004,0,0
0.30396666666666666,0,0
0.3199666666666667,0,0
0.33603333333333335,0,0
0.35205000000000003,0,0
0.3680333333333333,0,0
0.3840166666666667,0,0
0.40008333333333335,0,0
0.4161,0,0
0.43205000000000005,0,0
0.44803333333333334,0,0
0.46398333333333336,0,0
0.48000000000000004,0,0
0.49605000000000005,0,0
0.5120666666666667,0,0
0.5279666666666667,0,0
0.5440666666666667,0,0
0.5600833333333334,0,0
0.5761666666666667,0,0
0.5920833333333334,0,0
0.6081166666666667,0,0
0.6241333333333333,0,0
0.6400166666666667,0,0
0.656,0,0
0.6720333333333334,0,0
0.6881,0,0
0.7199166666666666,0,0
0.7359833333333333,0,0
0.7519666666666667,0,0
0.7679666666666667,0,0
0.7839166666666667,0,0
0.8,0,0
0.8159500000000001,0,0
0.8319166666666667,0,0
0.8479333333333334,0,0
0.86395,0,0
0.8799333333333333,0,0
0.8960166666666667,0,0
0.9120166666666667,0,0
0.9279666666666667,0,0
0.9440333333333334,0,0
0.9600166666666667,0,0
0.9760500000000001,0,0
0.9920333333333334,0,0
1.0080833333333334,0,0
1.0239500000000001,0,0
1.0399833333333335,0,0
1.0559833333333333,0,0
1.072,0,0
1.0879833333333333,0,0
1.10405,0,0
1.12,0,0
1.1359833333333333,0,0
1.1520666666666668,0,0
1.1680333333333335,0,0
1.1841166666666667,0,0
1.2001666666666668,0,0
1.2162333333333335,0,0
1.2321833333333334,0,0
1.2481166666666668,0,0
1.2641,0,0
1.2801,0,0
1.2961666666666667,0,0
1.3122333333333334,0,0
1.3283666666666667,0,0
1.3443,0,0
1.37595,0,0
1.3919333333333335,0,0
1.4079333333333335,0,0
1.4239166666666667,0,0
1.4400000000000002,0,0
1.456,0,0
1.4720166666666668,0,0
1.48795,0,0
1.5040166666666668,0,0
1.5199166666666668,0,0
1.5359166666666668,0,0
1.5520333333333334,0,0
1.5681,0,0
1.5840333333333334,0,0
1.60005,0,0
1.6161,0,0
1.63215,0,0
1.6481833333333333,0,0
1.6640833333333334,0,0
1.6801333333333335,0,0
1.6962000000000002,0,0
1.7121833333333334,0,0
1.728,0,0
1.7441,0,0
1.7600166666666668,0,0
1.7761166666666668,0,0
1.7921166666666668,0,0
1.8082333333333334,0,0
1.8242500000000001,0,0
1.8400833333333335,0,0
1.8561166666666669,0,0
1.8722666666666667,0,0
1.8883333333333334,0,0
1.9042666666666668,0,0
1.9203000000000001,0,0
1.9363333333333335,0,0
1.9523333333333335,0,0
1.9685166666666667,0,0
1.9843166666666667,0,0
2.0003333333333333,0,0
2.03195,0,0
2.047966666666667,0,0
2.0639833333333333,0,0
2.079966666666667,0,0
2.09605,0,0
2.112,0,0
2.1279666666666666,0,0
2.143983333333334,0,0
2.1599500000000003,0,0
2.176,0,0
2.1919333333333335,0,0
2.2079666666666666,0,0
2.2239666666666666,0,0
2.2399666666666667,0,0
2.2559333333333336,0,0
2.2720166666666666,0,0
2.2880333333333334,0,0
2.304066666666667,0,0
2.3201333333333336,0,0
2.33615,0,0
2.3521666666666663,0,0
2.368266666666667,0,0
2.38415,0,0
2.4001833333333336,0,0
2.41615,0,0
2.4322166666666667,0,0
2.4483333333333333,0,0
2.4642500000000003,0,0
2.4802166666666667,0,0
2.4962500000000003,0,0
2.5121,0,0
2.5281833333333337,0,0
2.5441833333333332,0,0
2.5603333333333333,0,0
2.57625,0,0
2.5921833333333333,0,0
2.608366666666667,0,0
2.6243166666666666,0,0
2.6403333333333334,0,0
2.65635,0,0
2.6880333333333333,0,0
2.703916666666667,0,0
2.7199166666666668,0,0
2.7359333333333336,0,0
2.751916666666667,0,0
2.767916666666667,0,0
2.7840166666666666,0,0
2.8000333333333334,0,0
2.81605,0,0
2.8320166666666666,0,0
2.84795,0,0
2.864016666666667,0,0
2.88005,0,0
2.8961,0,0
2.9120500000000002,0,0
2.9280166666666667,0,0
2.9441,0,0
2.960116666666667,0,0
2.9761333333333333,0,0
2.99215,0,0
3.0082500000000003,0,0
3.0241000000000002,0,0
3.0401333333333334,0,0
3.056166666666667,0,0
3.0720833333333335,0,0
3.088,0,0
3.1040833333333335,0,0
3.1201166666666666,0,0
3.136216666666667,0,0
3.1522333333333337,0,0
3.1679833333333334,0,0
3.1841500000000003,0,0
3.2000666666666673,0,0
3.2160833333333336,0,0
3.2321,0,0
3.2480333333333333,0,0
3.2642333333333333,0,0
3.2801666666666667,0,0
3.2960833333333337,0,0
3.312083333333334,0,0
3.3280833333333333,0,0
3.3600000000000003,0,0
3.3759833333333336,0,0
3.3919833333333336,0,0
3.4081333333333337,0,0
3.4240500000000003,0,0
3.4400166666666667,0,0
3.456,0,0
3.472033333333333,0,0
3.4880500000000003,0,0
3.504,0,0
3.51995,0,0
3.536,0,0
3.5522,0,0
3.56795,0,1
3.583966666666667,0,0
3.6,0,0
3.6159833333333333,0,1
3.6320333333333337,0,0
3.648,0,0
3.6639833333333334,0,1
3.6799833333333334,0,0
3.6959833333333334,0,0
3.7119833333333334,0,1
3.728,0,0
3.7441166666666668,0,0
3.760066666666667,0,1
3.776016666666667,0,0
3.7920833333333337,0,0
3.8080833333333333,0,1
3.8242833333333337,0,1
3.84005,0,0
3.856066666666667,0,1
3.8721,0,1
3.8881,0,0
3.9041833333333336,0,1
3.9200500000000003,0,1
3.9360333333333335,0,0
3.9520166666666667,0,1
3.9839333333333333,0,1
3.9842000000000004,0,0
4.0000333333333336,0,1
4.031883333333334,0,1
4.04795,0,0
4.0639666666666665,0,1
4.079933333333334,0,1
4.095933333333334,0,0
4.1119,1,1
4.12795,1,1
4.144166666666667,1,0
4.159933333333334,1,1
4.176,1,1
4.191916666666667,1,0
4.207933333333334,1,0
4.2240166666666665,1,1
4.239933333333333,1,0
4.255983333333334,1,0
4.27205,1,1
4.28795,1,0
4.3041,1,0
4.31995,1,1
4.335966666666667,1,0
4.352016666666667,1,0
4.368033333333334,0,1
4.384166666666667,0,0
4.400016666666667,1,0
4.416083333333334,1,1
4.432066666666667,1,0
4.4482,1,0
